        -0.6025         1.4610    105521.0000    150307.0000    180982.0000    201227.0000    215951.0000    226994.0000    234969.0000    241104.0000    246012.0000    249080.0000    250920.0000    251534.0000    252147.0000    251534.0000    250307.0000    249080.0000    246626.0000    243558.0000    239877.0000    235583.0000    230061.0000    224540.0000    217791.0000    209202.0000    200000.0000    188957.0000    174847.0000    155828.0000    128221.0000     87730.0000
        -0.3615         1.4610    142331.0000    206748.0000    252147.0000    283436.0000    306135.0000    322086.0000    334356.0000    342945.0000    349080.0000    352761.0000    355828.0000    357055.0000    357055.0000    356442.0000    354601.0000    352147.0000    348466.0000    344172.0000    338650.0000    332515.0000    325153.0000    316564.0000    306748.0000    295092.0000    280368.0000    263190.0000    241718.0000    212270.0000    171166.0000    116564.0000
        -0.1205         1.4610    241718.0000    385276.0000    500000.0000    581595.0000    636196.0000    673006.0000    697546.0000    712883.0000    722086.0000    726994.0000    728834.0000    727607.0000    724540.0000    719632.0000    712883.0000    704908.0000    695092.0000    684049.0000    671166.0000    656442.0000    639264.0000    619018.0000    595706.0000    568098.0000    534356.0000    493252.0000    439877.0000    370552.0000    280368.0000    176687.0000
         0.1205         1.4610    241718.0000    385276.0000    500000.0000    580982.0000    635583.0000    672393.0000    696319.0000    712270.0000    721472.0000    726380.0000    727607.0000    726994.0000    723926.0000    719018.0000    712270.0000    704294.0000    694479.0000    683436.0000    670552.0000    656442.0000    639264.0000    619018.0000    595706.0000    568098.0000    534969.0000    493252.0000    439877.0000    370552.0000    280368.0000    176687.0000
         0.3615         1.4610    142331.0000    206748.0000    252147.0000    283436.0000    305521.0000    321472.0000    333742.0000    341718.0000    347853.0000    352147.0000    354601.0000    356442.0000    356442.0000    355828.0000    353988.0000    351534.0000    348466.0000    344172.0000    338650.0000    332515.0000    325153.0000    316564.0000    306748.0000    295092.0000    280982.0000    263804.0000    241718.0000    212883.0000    171779.0000    116564.0000
         0.6025         1.4610    106135.0000    150920.0000    180982.0000    201840.0000    216564.0000    227607.0000    235583.0000    241718.0000    246626.0000    249693.0000    251534.0000    252147.0000    252761.0000    252147.0000    250920.0000    249693.0000    247239.0000    244172.0000    240491.0000    236196.0000    231288.0000    225153.0000    218405.0000    209816.0000    200613.0000    188957.0000    174847.0000    156442.0000    128221.0000     88344.0000
        -0.9640         1.2523    105521.0000    150920.0000    180982.0000    201227.0000    215951.0000    226994.0000    235583.0000    241104.0000    246012.0000    249080.0000    250920.0000    252147.0000    252147.0000    251534.0000    250920.0000    249080.0000    246626.0000    243558.0000    239877.0000    235583.0000    230675.0000    224540.0000    217791.0000    209816.0000    200000.0000    188957.0000    174847.0000    156442.0000    128221.0000     88344.0000
        -0.7230         1.2523    277914.0000    439877.0000    567485.0000    655215.0000    714110.0000    753374.0000    778528.0000    795092.0000    804294.0000    809202.0000    810429.0000    809202.0000    805521.0000    800000.0000    792025.0000    782822.0000    771779.0000    758896.0000    743558.0000    725767.0000    706135.0000    683436.0000    658282.0000    628221.0000    592025.0000    547239.0000    490184.0000    414724.0000    315951.0000    200613.0000
        -0.4820         1.2523    337423.0000    529448.0000    677914.0000    777914.0000    844785.0000    888344.0000    916564.0000    934969.0000    945399.0000    950920.0000    952761.0000    951534.0000    947239.0000    940491.0000    931902.0000    920859.0000    906135.0000    889571.0000    871166.0000    850920.0000    828221.0000    802454.0000    773006.0000    738650.0000    696933.0000    646012.0000    579755.0000    493252.0000    377914.0000    242331.0000
        -0.2410         1.2523    350920.0000    547853.0000    700000.0000    802454.0000    869939.0000    914110.0000    943558.0000    961963.0000    973620.0000    979755.0000    981595.0000    980982.0000    977301.0000    971166.0000    963190.0000    950920.0000    936196.0000    919632.0000    901840.0000    880982.0000    858282.0000    832515.0000    802454.0000    767485.0000    724540.0000    671779.0000    604294.0000    514110.0000    394479.0000    254601.0000
         0.0000         1.2523    344172.0000    526380.0000    652761.0000    734356.0000    787117.0000    823313.0000    848466.0000    865644.0000    877914.0000    885276.0000    889571.0000    891411.0000    890798.0000    887730.0000    882822.0000    875460.0000    865644.0000    853374.0000    838650.0000    821472.0000    802454.0000    780982.0000    755215.0000    725767.0000    689571.0000    644785.0000    586503.0000    507362.0000    396319.0000    257055.0000
         0.2410         1.2523    350920.0000    547853.0000    698773.0000    800000.0000    866871.0000    910429.0000    939264.0000    957669.0000    968712.0000    974847.0000    977301.0000    976687.0000    973006.0000    967485.0000    959509.0000    947853.0000    933742.0000    917791.0000    900000.0000    879755.0000    857055.0000    831902.0000    802454.0000    767485.0000    725767.0000    673006.0000    605521.0000    515951.0000    395706.0000    255215.0000
         0.4820         1.2523    338037.0000    530675.0000    679141.0000    779141.0000    845399.0000    888957.0000    917178.0000    934969.0000    945399.0000    950920.0000    952761.0000    951534.0000    947239.0000    941104.0000    932515.0000    920859.0000    906748.0000    890184.0000    871779.0000    851534.0000    828834.0000    803681.0000    774233.0000    739877.0000    698773.0000    647239.0000    581595.0000    494479.0000    379141.0000    242945.0000
         0.7230         1.2523    279141.0000    441718.0000    569325.0000    657669.0000    717178.0000    755828.0000    781595.0000    797546.0000    807362.0000    812270.0000    813497.0000    811656.0000    807975.0000    802454.0000    794479.0000    785276.0000    774233.0000    761350.0000    745399.0000    727607.0000    707975.0000    685276.0000    659509.0000    629448.0000    593252.0000    548466.0000    490798.0000    415951.0000    316564.0000    201227.0000
         0.9640         1.2523    106135.0000    150920.0000    181595.0000    201840.0000    216564.0000    227607.0000    236196.0000    242331.0000    246626.0000    249693.0000    251534.0000    252761.0000    252761.0000    252147.0000    251534.0000    249693.0000    247239.0000    244172.0000    240491.0000    236196.0000    230675.0000    225153.0000    217791.0000    209816.0000    200613.0000    188957.0000    174847.0000    156442.0000    128221.0000     88344.0000
        -1.0845         1.0436    142331.0000    206748.0000    252147.0000    282822.0000    305521.0000    321472.0000    333129.0000    341718.0000    347853.0000    352147.0000    354601.0000    355828.0000    356442.0000    355828.0000    353988.0000    351534.0000    347853.0000    343558.0000    338650.0000    332515.0000    325153.0000    316564.0000    306748.0000    295092.0000    280982.0000    263804.0000    241718.0000    212883.0000    171779.0000    116564.0000
        -0.8435         1.0436    337423.0000    528834.0000    677301.0000    777301.0000    842945.0000    886503.0000    914724.0000    932515.0000    943558.0000    949080.0000    950307.0000    949080.0000    945399.0000    939264.0000    930675.0000    919632.0000    904908.0000    888344.0000    870552.0000    850307.0000    827607.0000    802454.0000    773006.0000    739264.0000    697546.0000    646626.0000    580982.0000    494479.0000    378528.0000    242945.0000
        -0.6025         1.0436    352147.0000    534969.0000    658896.0000    737423.0000    787730.0000    822086.0000    846626.0000    863190.0000    875460.0000    883436.0000    888344.0000    890798.0000    890184.0000    888344.0000    884049.0000    877301.0000    868098.0000    855828.0000    841718.0000    825153.0000    806748.0000    785276.0000    760123.0000    730675.0000    694479.0000    649693.0000    592025.0000    514110.0000    403067.0000    262577.0000
        -0.3615         1.0436    301840.0000    431288.0000    513497.0000    564417.0000    597546.0000    621472.0000    639264.0000    653374.0000    664417.0000    673006.0000    679141.0000    683436.0000    685890.0000    687117.0000    686503.0000    683436.0000    679141.0000    673620.0000    665644.0000    655828.0000    644172.0000    629448.0000    611656.0000    590184.0000    564417.0000    531902.0000    490798.0000    434969.0000    353374.0000    242331.0000
        -0.1205         1.0436    330061.0000    477301.0000    571166.0000    628221.0000    665031.0000    691411.0000    710429.0000    725153.0000    736810.0000    745399.0000    751534.0000    755828.0000    758282.0000    758896.0000    757055.0000    753988.0000    749080.0000    741718.0000    733129.0000    720859.0000    706748.0000    689571.0000    669939.0000    646626.0000    617791.0000    582209.0000    536810.0000    474847.0000    384663.0000    261350.0000
         0.1205         1.0436    329448.0000    474847.0000    565644.0000    619018.0000    653374.0000    676687.0000    694479.0000    708589.0000    720245.0000    728834.0000    736196.0000    741104.0000    744172.0000    745399.0000    744785.0000    742945.0000    738650.0000    732515.0000    724540.0000    714110.0000    701227.0000    685276.0000    666871.0000    644785.0000    617791.0000    584049.0000    539264.0000    478528.0000    387730.0000    263804.0000
