 -0.602500  1.460985  0.022307
 -0.361500  1.460985  0.022304
 -0.120500  1.460985  0.022299
  0.120500  1.460985  0.022312
  0.361500  1.460985  0.022296
  0.602500  1.460985  0.022306
 -0.964000  1.252273  0.022311
 -0.723000  1.252273  0.022311
 -0.482000  1.252273  0.022307
 -0.241000  1.252273  0.022298
  0.000000  1.252273  0.022287
  0.241000  1.252273  0.022308
  0.482000  1.252273  0.022298
  0.723000  1.252273  0.022303
  0.964000  1.252273  0.022291
 -1.084500  1.043561  0.022305
 -0.843500  1.043561  0.022302
 -0.602500  1.043561  0.022304
 -0.361500  1.043561  0.022292
 -0.120500  1.043561  0.022297
  0.120500  1.043561  0.022307
  0.361500  1.043561  0.022308
  0.602500  1.043561  0.022289
  0.843500  1.043561  0.022299
  1.084500  1.043561  0.022295
 -1.205000  0.834848  0.022294
 -0.964000  0.834848  0.022304
 -0.723000  0.834848  0.022304
 -0.482000  0.834848  0.022304
 -0.241000  0.834848  0.022291
  0.000000  0.834848  0.022305
  0.241000  0.834848  0.022295
  0.482000  0.834848  0.022300
  0.723000  0.834848  0.022300
  0.964000  0.834848  0.022280
  1.205000  0.834848  0.022296
 -1.325500  0.626136  0.022295
 -1.084500  0.626136  0.022308
 -0.843500  0.626136  0.022306
 -0.602500  0.626136  0.022293
 -0.361500  0.626136  0.022300
 -0.120500  0.626136  0.022283
  0.120500  0.626136  0.022298
  0.361500  0.626136  0.022274
  0.602500  0.626136  0.022294
  0.843500  0.626136  0.022292
  1.084500  0.626136  0.022312
  1.325500  0.626136  0.022301
 -1.446000  0.417424  0.022295
 -1.205000  0.417424  0.022306
 -0.964000  0.417424  0.022300
 -0.723000  0.417424  0.022286
 -0.482000  0.417424  0.022299
 -0.241000  0.417424  0.022281
  0.000000  0.417424  0.022292
  0.241000  0.417424  0.022292
  0.482000  0.417424  0.022280
  0.723000  0.417424  0.022274
  0.964000  0.417424  0.022291
  1.205000  0.417424  0.022307
  1.446000  0.417424  0.022303
 -1.566500  0.208712  0.022287
 -1.325500  0.208712  0.022304
 -1.084500  0.208712  0.022302
 -0.843500  0.208712  0.022288
 -0.602500  0.208712  0.022287
 -0.361500  0.208712  0.022293
 -0.120500  0.208712  0.022308
  0.120500  0.208712  0.022285
  0.361500  0.208712  0.022277
  0.602500  0.208712  0.022293
  0.843500  0.208712  0.022292
  1.084500  0.208712  0.022306
  1.325500  0.208712  0.022321
  1.566500  0.208712  0.022308
 -1.446000  0.000000  0.022288
 -1.205000  0.000000  0.022297
 -0.964000  0.000000  0.022290
 -0.723000  0.000000  0.022283
 -0.482000  0.000000  0.022299
 -0.241000  0.000000  0.022295
  0.000000  0.000000  0.022280
  0.241000  0.000000  0.022310
  0.482000  0.000000  0.022288
  0.723000  0.000000  0.022289
  0.964000  0.000000  0.022298
  1.205000  0.000000  0.022312
  1.446000  0.000000  0.022309
 -1.566500 -0.208712  0.022293
 -1.325500 -0.208712  0.022296
 -1.084500 -0.208712  0.022307
 -0.843500 -0.208712  0.022307
 -0.602500 -0.208712  0.022298
 -0.361500 -0.208712  0.022297
 -0.120500 -0.208712  0.022292
  0.120500 -0.208712  0.022305
  0.361500 -0.208712  0.022290
  0.602500 -0.208712  0.022289
  0.843500 -0.208712  0.022284
  1.084500 -0.208712  0.022311
  1.325500 -0.208712  0.022303
  1.566500 -0.208712  0.022295
 -1.446000 -0.417424  0.022304
 -1.205000 -0.417424  0.022298
 -0.964000 -0.417424  0.022296
 -0.723000 -0.417424  0.022292
 -0.482000 -0.417424  0.022303
 -0.241000 -0.417424  0.022297
  0.000000 -0.417424  0.022302
  0.241000 -0.417424  0.022304
  0.482000 -0.417424  0.022280
  0.723000 -0.417424  0.022293
  0.964000 -0.417424  0.022301
  1.205000 -0.417424  0.022294
  1.446000 -0.417424  0.022312
 -1.325500 -0.626136  0.022300
 -1.084500 -0.626136  0.022281
 -0.843500 -0.626136  0.022289
 -0.602500 -0.626136  0.022301
 -0.361500 -0.626136  0.022307
 -0.120500 -0.626136  0.022282
  0.120500 -0.626136  0.022273
  0.361500 -0.626136  0.022293
  0.602500 -0.626136  0.022298
  0.843500 -0.626136  0.022288
  1.084500 -0.626136  0.022310
  1.325500 -0.626136  0.022304
 -1.205000 -0.834848  0.022312
 -0.964000 -0.834848  0.022296
 -0.723000 -0.834848  0.022300
 -0.482000 -0.834848  0.022285
 -0.241000 -0.834848  0.022296
  0.000000 -0.834848  0.022294
  0.241000 -0.834848  0.022274
  0.482000 -0.834848  0.022297
  0.723000 -0.834848  0.022295
  0.964000 -0.834848  0.022307
  1.205000 -0.834848  0.022303
 -1.084500 -1.043561  0.022294
 -0.843500 -1.043561  0.022298
 -0.602500 -1.043561  0.022296
 -0.361500 -1.043561  0.022301
 -0.120500 -1.043561  0.022290
  0.120500 -1.043561  0.022307
  0.361500 -1.043561  0.022296
  0.602500 -1.043561  0.022294
  0.843500 -1.043561  0.022300
  1.084500 -1.043561  0.022293
 -0.964000 -1.252273  0.022285
 -0.723000 -1.252273  0.022298
 -0.482000 -1.252273  0.022299
 -0.241000 -1.252273  0.022306
  0.000000 -1.252273  0.022303
  0.241000 -1.252273  0.022289
  0.482000 -1.252273  0.022289
  0.723000 -1.252273  0.022309
  0.964000 -1.252273  0.022308
 -0.602500 -1.460985  0.022304
 -0.361500 -1.460985  0.022293
 -0.120500 -1.460985  0.022293
  0.120500 -1.460985  0.022301
  0.361500 -1.460985  0.022293
  0.602500 -1.460985  0.022310
