 -0.602500  1.460985  0.022316
 -0.361500  1.460985  0.022329
 -0.120500  1.460985  0.022323
  0.120500  1.460985  0.022322
  0.361500  1.460985  0.022320
  0.602500  1.460985  0.022327
 -0.964000  1.252273  0.022322
 -0.723000  1.252273  0.022331
 -0.482000  1.252273  0.022325
 -0.241000  1.252273  0.022331
  0.000000  1.252273  0.022319
  0.241000  1.252273  0.022320
  0.482000  1.252273  0.022319
  0.723000  1.252273  0.022330
  0.964000  1.252273  0.022335
 -1.084500  1.043561  0.022318
 -0.843500  1.043561  0.022326
 -0.602500  1.043561  0.022326
 -0.361500  1.043561  0.022324
 -0.120500  1.043561  0.022318
  0.120500  1.043561  0.022324
  0.361500  1.043561  0.022322
  0.602500  1.043561  0.022328
  0.843500  1.043561  0.022335
  1.084500  1.043561  0.022321
 -1.205000  0.834848  0.022319
 -0.964000  0.834848  0.022325
 -0.723000  0.834848  0.022327
 -0.482000  0.834848  0.022333
 -0.241000  0.834848  0.022309
  0.000000  0.834848  0.022326
  0.241000  0.834848  0.022324
  0.482000  0.834848  0.022314
  0.723000  0.834848  0.022332
  0.964000  0.834848  0.022340
  1.205000  0.834848  0.022333
 -1.325500  0.626136  0.022318
 -1.084500  0.626136  0.022326
 -0.843500  0.626136  0.022323
 -0.602500  0.626136  0.022326
 -0.361500  0.626136  0.022326
 -0.120500  0.626136  0.022332
  0.120500  0.626136  0.022321
  0.361500  0.626136  0.022322
  0.602500  0.626136  0.022325
  0.843500  0.626136  0.022328
  1.084500  0.626136  0.022333
  1.325500  0.626136  0.022332
 -1.446000  0.417424  0.022325
 -1.205000  0.417424  0.022327
 -0.964000  0.417424  0.022320
 -0.723000  0.417424  0.022323
 -0.482000  0.417424  0.022330
 -0.241000  0.417424  0.022330
  0.000000  0.417424  0.022321
  0.241000  0.417424  0.022330
  0.482000  0.417424  0.022323
  0.723000  0.417424  0.022331
  0.964000  0.417424  0.022329
  1.205000  0.417424  0.022330
  1.446000  0.417424  0.022334
 -1.566500  0.208712  0.022310
 -1.325500  0.208712  0.022327
 -1.084500  0.208712  0.022325
 -0.843500  0.208712  0.022330
 -0.602500  0.208712  0.022329
 -0.361500  0.208712  0.022321
 -0.120500  0.208712  0.022329
  0.120500  0.208712  0.022330
  0.361500  0.208712  0.022326
  0.602500  0.208712  0.022329
  0.843500  0.208712  0.022331
  1.084500  0.208712  0.022330
  1.325500  0.208712  0.022333
  1.566500  0.208712  0.022323
 -1.446000  0.000000  0.022318
 -1.205000  0.000000  0.022325
 -0.964000  0.000000  0.022319
 -0.723000  0.000000  0.022321
 -0.482000  0.000000  0.022327
 -0.241000  0.000000  0.022328
  0.000000  0.000000  0.022327
  0.241000  0.000000  0.022335
  0.482000  0.000000  0.022327
  0.723000  0.000000  0.022335
  0.964000  0.000000  0.022325
  1.205000  0.000000  0.022330
  1.446000  0.000000  0.022330
 -1.566500 -0.208712  0.022323
 -1.325500 -0.208712  0.022325
 -1.084500 -0.208712  0.022332
 -0.843500 -0.208712  0.022332
 -0.602500 -0.208712  0.022320
 -0.361500 -0.208712  0.022322
 -0.120500 -0.208712  0.022327
  0.120500 -0.208712  0.022330
  0.361500 -0.208712  0.022326
  0.602500 -0.208712  0.022335
  0.843500 -0.208712  0.022328
  1.084500 -0.208712  0.022330
  1.325500 -0.208712  0.022329
  1.566500 -0.208712  0.022325
 -1.446000 -0.417424  0.022317
 -1.205000 -0.417424  0.022326
 -0.964000 -0.417424  0.022326
 -0.723000 -0.417424  0.022321
 -0.482000 -0.417424  0.022321
 -0.241000 -0.417424  0.022319
  0.000000 -0.417424  0.022325
  0.241000 -0.417424  0.022333
  0.482000 -0.417424  0.022332
  0.723000 -0.417424  0.022327
  0.964000 -0.417424  0.022333
  1.205000 -0.417424  0.022337
  1.446000 -0.417424  0.022330
 -1.325500 -0.626136  0.022322
 -1.084500 -0.626136  0.022332
 -0.843500 -0.626136  0.022325
 -0.602500 -0.626136  0.022333
 -0.361500 -0.626136  0.022325
 -0.120500 -0.626136  0.022323
  0.120500 -0.626136  0.022321
  0.361500 -0.626136  0.022322
  0.602500 -0.626136  0.022329
  0.843500 -0.626136  0.022333
  1.084500 -0.626136  0.022332
  1.325500 -0.626136  0.022336
 -1.205000 -0.834848  0.022335
 -0.964000 -0.834848  0.022338
 -0.723000 -0.834848  0.022339
 -0.482000 -0.834848  0.022320
 -0.241000 -0.834848  0.022323
  0.000000 -0.834848  0.022326
  0.241000 -0.834848  0.022325
  0.482000 -0.834848  0.022328
  0.723000 -0.834848  0.022325
  0.964000 -0.834848  0.022334
  1.205000 -0.834848  0.022337
 -1.084500 -1.043561  0.022320
 -0.843500 -1.043561  0.022331
 -0.602500 -1.043561  0.022327
 -0.361500 -1.043561  0.022328
 -0.120500 -1.043561  0.022309
  0.120500 -1.043561  0.022321
  0.361500 -1.043561  0.022325
  0.602500 -1.043561  0.022334
  0.843500 -1.043561  0.022327
  1.084500 -1.043561  0.022328
 -0.964000 -1.252273  0.022321
 -0.723000 -1.252273  0.022322
 -0.482000 -1.252273  0.022327
 -0.241000 -1.252273  0.022330
  0.000000 -1.252273  0.022324
  0.241000 -1.252273  0.022329
  0.482000 -1.252273  0.022329
  0.723000 -1.252273  0.022335
  0.964000 -1.252273  0.022329
 -0.602500 -1.460985  0.022329
 -0.361500 -1.460985  0.022322
 -0.120500 -1.460985  0.022318
  0.120500 -1.460985  0.022332
  0.361500 -1.460985  0.022321
  0.602500 -1.460985  0.022337
