      0.0000      0.0000    645.1860    648.2050    650.2135    651.7637    652.7072    653.4710    653.9638    654.4010    654.6902    654.9253    655.0130    655.0870    655.0941    655.0876    654.9740    654.9271    654.7331    654.5655    654.2910    654.0430    653.6478    653.3196    652.8442    652.3151    651.6787    650.9886    650.0306    648.8181    646.9761    644.3545
      0.0000      0.0000    647.5953    651.8996    654.8720    657.1481    658.6137    659.6986    660.4726    661.0705    661.4404    661.7158    661.8844    661.9988    661.9663    661.9599    661.8061    661.6783    661.4036    661.1551    660.7598    660.3910    659.8754    659.3464    658.6706    657.9408    656.9431    655.8511    654.4109    652.5151    649.7889    646.2431
      0.0000      0.0000    654.1027    663.5881    671.0963    676.6770    680.2305    682.6822    684.2589    685.2998    685.8699    686.2266    686.3138    686.2682    686.0337    685.7468    685.2708    684.7826    684.1053    683.4160    682.5378    681.6076    680.4481    679.1564    677.5952    675.8215    673.5774    670.9200    667.3898    662.8834    656.9411    650.1814
      0.0000      0.0000    654.1018    663.5875    671.0968    676.6370    680.1913    682.6423    684.1791    685.2592    685.8297    686.1858    686.2337    686.2281    685.9945    685.7071    685.2317    684.7425    684.0655    683.3752    682.4974    681.6067    680.4480    679.1557    677.5954    675.8211    673.6177    670.9193    667.3896    662.8830    656.9421    650.1828
      0.0000      0.0000    647.5969    651.9003    654.8720    657.1476    658.5732    659.6585    660.4330    660.9908    661.3607    661.6757    661.8037    661.9578    661.9250    661.9184    661.7650    661.6376    661.4035    661.1554    660.7605    660.3920    659.8766    659.3472    658.6708    657.9403    656.9825    655.8906    654.4109    652.5558    649.8299    646.2437
      0.0000      0.0000    645.2271    648.2472    650.2155    651.8063    652.7495    653.5137    654.0062    654.4440    654.7330    654.9687    655.0564    655.1311    655.1382    655.1323    655.0185    654.9721    654.7774    654.6100    654.3349    654.0871    653.7318    653.3639    652.8882    652.3596    651.7229    650.9932    650.0349    648.8627    646.9796    644.3984
      0.0000      0.0000    645.1866    648.2460    650.2140    651.7639    652.7068    653.4707    654.0034    654.4008    654.6900    654.9255    655.0133    655.1278    655.0947    655.0884    655.0147    654.9276    654.7332    654.5656    654.2908    654.0429    653.6876    653.3192    652.8435    652.3551    651.6788    650.9892    650.0312    648.8589    646.9762    644.3950
      0.0000      0.0000    656.4710    667.1610    675.5136    681.4987    685.3345    687.9463    689.5638    690.6843    691.2548    691.6105    691.6579    691.6115    691.3374    691.0097    690.4541    689.8850    689.1281    688.3179    687.2797    686.1480    684.8285    683.3754    681.6943    679.7592    677.3549    674.4554    670.6845    665.7758    659.2719    651.7483
      0.0000      0.0000    660.3652    673.0270    682.9318    689.5383    693.8935    696.7891    698.6044    699.8477    700.4956    700.8940    700.9790    700.9351    700.6179    700.2122    699.6134    698.9262    697.9255    696.8768    695.6351    694.3453    692.8223    691.1710    689.2059    686.9921    684.2235    680.9253    676.5493    670.9202    663.3287    654.4828
      0.0000      0.0000    661.2513    674.2301    684.1876    691.1423    695.5399    698.4737    700.3720    701.6135    702.3440    702.7805    702.8675    702.8618    702.5871    702.2198    701.6636    700.8940    699.8955    698.8449    697.6457    696.3139    694.7931    693.1397    691.1367    688.8807    686.0336    682.6123    678.1579    672.2860    664.4157    655.2854
      0.0000      0.0000    660.8094    672.8247    681.0961    686.6827    690.1157    692.5267    694.1434    695.3043    696.0752    696.5923    696.8405    696.9958    696.9223    696.7559    696.4007    695.9525    695.2754    694.5057    693.5072    692.4161    691.1364    689.7644    688.0429    686.1488    683.7439    680.8447    676.9926    671.8431    664.5352    655.4452
      0.0000      0.0000    661.2499    674.2292    684.2969    690.9809    695.3381    698.2313    700.0895    701.3310    702.0220    702.4588    702.5866    702.5808    702.3064    701.9789    701.4228    700.6932    699.7350    698.7243    697.5254    696.2335    694.7128    693.0993    691.1366    688.8805    686.1141    682.6927    678.2382    672.4056    664.4947    655.3241
