   -1.084500    0.626136    0.527824    0.527653    0.527497    0.527465    0.527344    0.527561    0.527726    0.527995    0.527986    0.527993    0.527820    0.527801    0.527569    0.527493    0.527384    0.527493    0.527487    0.527623    0.527631    0.527891    0.528021    0.528164    0.528020    0.528090    0.528117    0.528225    0.528093    0.528195    0.528116    0.528265    0.528239
   -0.843500    0.626136    0.527770    0.527444    0.527333    0.527448    0.527532    0.527725    0.527789    0.527958    0.527962    0.528007    0.527952    0.527877    0.527591    0.527377    0.527196    0.527281    0.527365    0.527535    0.527575    0.527775    0.527942    0.528145    0.528145    0.528179    0.528086    0.528083    0.528034    0.528203    0.528196    0.528283    0.528180
   -0.602500    0.626136    0.527479    0.527513    0.527525    0.527608    0.527506    0.527697    0.527620    0.527799    0.527747    0.527977    0.528056    0.528153    0.527771    0.527461    0.527104    0.527240    0.527340    0.527600    0.527557    0.527799    0.527926    0.528220    0.528137    0.528218    0.528136    0.528210    0.528054    0.528255    0.528182    0.528305    0.528258
   -0.361500    0.626136    0.527630    0.527553    0.527428    0.527386    0.527428    0.527816    0.527889    0.527969    0.527841    0.528009    0.528103    0.528188    0.527769    0.527327    0.526880    0.526977    0.527164    0.527544    0.527678    0.527971    0.528156    0.528410    0.528294    0.528300    0.528203    0.528211    0.527971    0.528103    0.528088    0.528256    0.528252
   -0.120500    0.626136    0.527236    0.527399    0.527632    0.527761    0.527600    0.527672    0.527519    0.527651    0.527722    0.528030    0.528159    0.528182    0.527664    0.527228    0.526855    0.527050    0.527200    0.527487    0.527534    0.527878    0.528162    0.528377    0.528097    0.528045    0.528050    0.528217    0.527983    0.528033    0.528022    0.528321    0.528398
    0.120500    0.626136    0.527598    0.527588    0.527438    0.527368    0.527257    0.527569    0.527626    0.527857    0.527854    0.528086    0.528084    0.528118    0.527591    0.527174    0.526816    0.527000    0.527258    0.527645    0.527642    0.527890    0.527968    0.528261    0.528174    0.528241    0.528101    0.528103    0.527909    0.528138    0.528148    0.528244    0.528137
    0.361500    0.626136    0.527027    0.527317    0.527695    0.527856    0.527799    0.527828    0.527785    0.527853    0.527810    0.527942    0.527973    0.528027    0.527696    0.527346    0.527052    0.527116    0.527256    0.527521    0.527639    0.527894    0.528053    0.528199    0.528118    0.528216    0.528309    0.528314    0.528086    0.528107    0.528133    0.528232    0.528159
    0.602500    0.626136    0.527484    0.527501    0.527474    0.527511    0.527345    0.527606    0.527702    0.527979    0.528007    0.528207    0.528137    0.528141    0.527621    0.527289    0.526967    0.527171    0.527309    0.527634    0.527649    0.527963    0.528108    0.528310    0.528078    0.528127    0.528058    0.528169    0.527997    0.528199    0.528126    0.528274    0.528228
    0.843500    0.626136    0.527456    0.527405    0.527384    0.527523    0.527596    0.527836    0.527825    0.527880    0.527735    0.527854    0.527866    0.527982    0.527733    0.527486    0.527160    0.527187    0.527215    0.527489    0.527568    0.527890    0.528067    0.528279    0.528131    0.528089    0.527951    0.528006    0.527952    0.528197    0.528232    0.528381    0.528299
    1.084500    0.626136    0.527910    0.527687    0.527506    0.527512    0.527404    0.527563    0.527616    0.527876    0.527894    0.528010    0.527910    0.527879    0.527550    0.527409    0.527211    0.527358    0.527451    0.527681    0.527706    0.527917    0.527950    0.528114    0.528013    0.528067    0.527992    0.528079    0.528041    0.528238    0.528207    0.528435    0.528425
    1.325500    0.626136    0.527658    0.527724    0.527602    0.527563    0.527450    0.527671    0.527771    0.527936    0.527790    0.527802    0.527625    0.527696    0.527533    0.527558    0.527471    0.527613    0.527605    0.527756    0.527704    0.527868    0.527829    0.527934    0.527817    0.528005    0.528084    0.528241    0.528089    0.528221    0.528215    0.528418    0.528393
