        -0.6025         1.4610     89411.5227     86407.5332     83415.2473     80425.4188     77442.5357     74459.0488     71480.2912     68499.5985     65522.2060     62542.4243     59565.3146     56585.8445     53608.7206     50629.4134     47652.1937     44672.9983     41695.6299     38716.5525     35739.0646     32760.1379     29782.5614     26803.7716     23826.0868     20847.4262     17869.6018     14891.0476     11913.1017      8934.6703      5956.5962      2978.2608
        -0.3615         1.4610     89411.2131     86406.8808     83414.3645     80424.4571     77441.6869     74458.2681     71479.5638     68498.8281     65521.4185     62541.5102     59564.3006     56584.6798     53607.5204     50628.2060     47651.0804     44671.9807     41694.7606     38715.8106     35738.4815     32759.6524     29782.1468     26803.3837     23825.7508     20847.1387     17869.3922     14890.8872     11912.9951      8934.5940      5956.5508      2978.2404
        -0.1205         1.4610     89410.5070     86405.4345     83412.2194     80421.7472     77438.4948     74454.7762     71475.8607     68495.0176     65517.5726     62537.7858     59560.7892     56581.4523     53604.4997     50625.3772     47648.3870     44669.4959     41692.4792     38713.7486     35736.5910     32757.9318     29780.6169     26802.0766     23824.6455     20846.2224     17868.6372     14890.2940     11912.5526      8934.3094      5956.3992      2978.1907
         0.1205         1.4610     89410.5785     86405.4058     83412.1655     80421.6031     77438.3201     74454.4862     71475.5442     68494.6535     65517.2673     62537.4635     59560.4831     56581.0763     53604.1465     50625.0368     47648.1607     44669.3233     41692.3947     38713.6771     35736.5625     32757.9095     29780.6289     26802.0888     23824.6705     20846.2259     17868.6270     14890.2655     11912.5356      8934.2892      5956.3920      2978.1860
         0.3615         1.4610     89411.2732     86407.0858     83414.7282     80424.9003     77441.9748     74458.4532     71479.6433     68498.8770     65521.4699     62541.6374     59564.5103     56584.9985     53607.8508     50628.5301     47651.3149     44672.1563     41694.8403     38715.8244     35738.4103     32759.5351     29782.0183     26803.2866     23825.6745     20847.0921     17869.3532     14890.8656     11912.9752      8934.5800      5956.5401      2978.2368
         0.6025         1.4610     89411.4880     86407.5276     83415.2727     80425.4722     77442.5403     74458.9629     71480.1263     68499.3381     65521.9086     62542.0685     59564.9248     56585.3986     53608.2045     50628.8443     47651.5924     44672.4286     41695.1293     38716.1274     35738.7076     32759.8217     29782.2718     26803.5163     23825.8574     20847.2254     17869.4406     14890.9167     11913.0080      8934.6017      5956.5489      2978.2378
        -0.9640         1.2523     89411.6025     86407.6964     83415.5294     80425.7429     77442.7546     74459.1631     71480.3544     68499.6001     65522.1763     62542.3154     59565.1400     56585.6120     53608.4430     50629.1121     47651.8769     44672.7118     41695.4027     38716.4027     35739.0084     32760.1560     29782.6303     26803.8600     23826.1522     20847.4527     17869.6226     14891.0692     11913.1291      8934.6859      5956.5970      2978.2594
        -0.7230         1.2523     89410.4156     86405.0453     83411.5370     80420.6981     77437.2542     74453.2958     71474.4160     68493.6280     65516.4677     62536.8352     59559.9984     56580.6736     53603.8079     50624.7083     47647.8421     44668.9458     41691.9617     38713.1877     35736.0726     32757.4390     29780.1931     26801.6719     23824.3069     20845.9367     17868.4481     14890.1690     11912.4940      8934.2685      5956.3773      2978.1771
        -0.4820         1.2523     89409.8795     86404.1309     83410.7328     80419.4699     77435.7044     74451.5794     71472.5395     68491.7028     65514.4962     62534.9565     59558.2753     56579.1804     53602.4820     50623.5280     47646.6814     44667.8566     41690.9484     38712.3247     35735.3456     32756.8523     29779.7252     26801.3337     23824.0515     20845.7332     17868.2490     14889.9835     11912.3295      8934.1522      5956.3134      2978.1562
        -0.2410         1.2523     89409.8405     86403.9310     83410.1467     80419.2425     77435.7965     74451.8665     71473.0639     68492.3569     65515.2543     62535.6616     59558.8821     56579.6161     53602.8366     50623.7984     47646.9517     44668.0438     41691.0115     38712.2008     35735.0883     32756.5084     29779.3643     26800.9470     23823.6840     20845.4072     17868.0131     14889.8239     11912.2397      8934.0972      5956.2849      2978.1416
         0.0000         1.2523     89410.0164     86404.4609     83411.0023     80420.1853     77436.6343     74452.5838     71473.6559     68492.9136     65515.7925     62536.2335     59559.4619     56580.1967     53603.3674     50624.2454     47647.3176     44668.3347     41691.2843     38712.4823     35735.4108     32756.8696     29779.7499     26801.3240     23823.9906     20845.6125     17868.1058     14889.8464     11912.2300      8934.0823      5956.2751      2978.1419
         0.2410         1.2523     89409.6881     86403.7464     83410.2979     80419.0987     77435.5164     74451.6262     71472.8297     68492.1502     65514.9953     62535.3833     59558.5797     56579.3774     53602.6314     50623.6673     47646.8583     44668.0017     41691.0005     38712.1974     35735.0593     32756.4746     29779.3328     26800.9721     23823.7486     20845.5017     17868.1039     14889.9031     11912.2909      8934.1323      5956.3041      2978.1537
         0.4820         1.2523     89409.9652     86404.1603     83410.5625     80419.7152     77436.3402     74452.3150     71473.3018     68492.2558     65514.8822     62535.0599     59558.2268     56578.9444     53602.2428     50623.2718     47646.5656     44667.8007     41691.0078     38712.3967     35735.4833     32756.9731     29779.8343     26801.3529     23824.0208     20845.6491     17868.1750     14889.9024     11912.2750      8934.1054      5956.2871      2978.1436
         0.7230         1.2523     89410.3158     86405.0969     83411.6951     80420.8504     77437.1796     74453.1097     71474.1376     68493.4493     65516.3348     62536.8277     59560.0408     56580.7857     53603.9166     50624.8249     47647.8863     44668.9605     41691.9053     38713.1209     35735.9895     32757.3894     29780.1592     26801.6785     23824.3022     20845.9258     17868.4102     14890.1393     11912.4757      8934.2709      5956.3862      2978.1844
         0.9640         1.2523     89411.4829     86407.5471     83415.3122     80425.4510     77442.2965     74458.5175     71479.4822     68498.6891     65521.3183     62541.6305     59564.6053     56585.1899     53608.0743     50628.7900     47651.5767     44672.4612     41695.1591     38716.1724     35738.7545     32759.8901     29782.3526     26803.6025     23825.9352     20847.2991     17869.5022     14890.9734     11913.0422      8934.6229      5956.5594      2978.2413
        -1.0845         1.0436     89411.2141     86406.9354     83414.5185     80424.5958     77441.6186     74458.0282     71479.1949     68498.4070     65521.0365     62541.2441     59564.1693     56584.6916     53607.5832     50628.2908     47651.1324     44672.0143     41694.7634     38715.7920     35738.4324     32759.5977     29782.1050     26803.3735     23825.7428     20847.1282     17869.3762     14890.8747     11912.9810      8934.5832      5956.5449      2978.2390
        -0.8435         1.0436     89409.8907     86404.1800     83410.5852     80419.8159     77436.4203     74452.5182     71473.6091     68492.7139     65515.3404     62535.5092     59558.5567     56579.2529     53602.5253     50623.6224     47646.9295     44668.1695     41691.2652     38712.5526     35735.4824     32756.8979     29779.7120     26801.2490     23823.9360     20845.6009     17868.1330     14889.8817     11912.2459      8934.0832      5956.2704      2978.1361
        -0.6025         1.0436     89409.7455     86403.9531     83410.4895     80419.7840     77436.4103     74452.4686     71473.6496     68492.9439     65515.8449     62536.2023     59559.3661     56580.0319     53603.2191     50624.1332     47647.2615     44668.3217     41691.2971     38712.5160     35735.4593     32756.9076     29779.7724     26801.3188     23824.0025     20845.6422     17868.1746     14889.9121     11912.2673      8934.0853      5956.2642      2978.1326
        -0.3615         1.0436     89410.3376     86405.2361     83412.4308     80422.2112     77439.2720     74455.4405     71476.5422     68495.5807     65518.2465     62538.3480     59561.2944     56581.6944     53604.6539     50625.3891     47648.4810     44669.5341     41692.5539     38713.7376     35736.6476     32758.0062     29780.7613     26802.1501     23824.6681     20846.1428     17868.5361     14890.1517     11912.4448      8934.2054      5956.3290      2978.1512
        -0.1205         1.0436     89409.8575     86404.2261     83411.0015     80420.6202     77437.6741     74454.0785     71475.3902     68494.6161     65517.3270     62537.5171     59560.5842     56581.1827     53604.3113     50625.1850     47648.2734     44669.2902     41692.2293     38713.3704     35736.2037     32757.5122     29780.2367     26801.6970     23824.3368     20845.9386     17868.3989     14890.0588     11912.3598      8934.1431      5956.2988      2978.1470
         0.1205         1.0436     89410.0210     86404.6341     83411.6102     80421.2645     77438.2021     74454.2840     71475.3139     68494.3189     65517.0291     62537.2514     59560.3863     56581.0016     53604.1246     50624.9881     47648.1361     44669.2437     41692.2968     38713.5006     35736.3938     32757.7184     29780.4554     26801.8522     23824.4039     20845.9307     17868.3865     14890.0575     11912.3812      8934.1650      5956.3054      2978.1427
         0.3615         1.0436     89410.1321     86404.9183     83411.9610     80421.7698     77438.8975     74455.2785     71476.4782     68495.5722     65518.1629     62538.2387     59561.1780     56581.6688     53604.6669     50625.4601     47648.4822     44669.5187     41692.4932     38713.7089     35736.6000     32757.9536     29780.6808     26802.0959     23824.6538     20846.1752     17868.5603     14890.1626     11912.4137      8934.1695      5956.3029      2978.1439
         0.6025         1.0436     89409.7472     86404.0563     83410.7195     80420.2085     77436.8282     74452.9058     71473.8872     68493.0464     65515.7362     62536.0617     59559.1816     56579.8843     53603.0083     50623.9259     47647.0603     44668.2366     41691.3194     38712.6174     35735.5259     32756.9323     29779.7254     26801.2766     23823.9483     20845.6282     17868.1708     14889.9365     11912.2864      8934.1074      5956.2773      2978.1375
         0.8435         1.0436     89409.9939     86404.1098     83410.7629     80419.5327     77436.1661     74452.2771     71473.5147     68492.6686     65515.4539     62535.6961     59558.8873     56579.5434     53602.7480     50623.6160     47646.7613     44667.8607     41690.9988     38712.3329     35735.3804     32756.8236     29779.6688     26801.1890     23823.9028     20845.5592     17868.1123     14889.8434     11912.2301      8934.0810      5956.2808      2978.1427
         1.0845         1.0436     89411.3737     86407.1242     83414.6177     80424.5537     77441.5427     74457.8277     71478.9151     68498.0101     65520.5461     62540.6837     59563.6012     56584.1069     53607.0677     50627.8195     47650.7485     44671.6806     41694.4751     38715.5000     35738.1539     32759.3062     29781.8344     26803.1120     23825.5198     20846.9419     17869.2261     14890.7470     11912.8814      8934.5058      5956.4933      2978.2129
        -1.2050         0.8348     89410.5738     86405.5209     83412.3167     80421.8593     77438.5288     74454.7813     71475.8535     68495.0296     65517.5787     62537.7138     59560.5735     56581.1320     53604.1449     50625.0914     47648.2010     44669.3736     41692.3843     38713.6658     35736.5568     32757.9807     29780.7233     26802.2036     23824.7416     20846.2830     17868.6625     14890.3004     11912.5488      8934.3017      5956.3918      2978.1831
        -0.9640         0.8348     89409.8865     86404.0612     83410.6531     80419.4005     77435.7982     74451.7852     71472.8580     68492.0709     65514.8936     62535.2528     59558.4660     56579.2181     53602.4481     50623.4370     47646.6310     44667.8089     41690.9027     38712.2113     35735.1988     32756.6614     29779.5151     26801.0741     23823.7660     20845.4511     17868.0177     14889.8061     11912.2076      8934.0720      5956.2695      2978.1393
        -0.7230         0.8348     89410.2791     86405.0948     83412.0122     80421.5187     77438.3384     74454.4622     71475.6158     68494.8517     65517.7438     62538.0560     59561.1424     56581.6276     53604.6398     50625.4382     47648.5066     44669.5169     41692.4608     38713.6437     35736.5681     32757.9589     29780.7107     26802.1001     23824.6468     20846.1672     17868.5803     14890.2057     11912.4901      8934.2448      5956.3569      2978.1650
        -0.4820         0.8348     89409.9093     86404.3099     83411.0207     80420.5833     77437.5772     74453.9187     71475.0709     68494.1079     65516.5709     62536.5998     59559.5959     56580.2525     53603.4718     50624.4445     47647.6283     44668.7441     41691.7625     38712.9555     35735.8324     32757.2145     29780.0077     26801.5345     23824.1808     20845.8039     17868.2947     14889.9844     11912.3010      8934.1016      5956.2676      2978.1304
        -0.2410         0.8348     89409.8018     86403.9542     83410.3046     80419.6022     77436.3927     74452.6702     71473.8934     68493.1650     65515.9757     62536.2563     59559.3515     56579.9526     53603.0509     50623.9452     47647.0500     44668.1122     41691.0997     38712.3451     35735.3299     32756.8192     29779.6706     26801.1892     23823.8356     20845.4722     17868.0011     14889.7624     11912.1700      8934.0457      5956.2538      2978.1329
         0.0000         0.8348     89409.8237     86404.0055     83410.4791     80419.8562     77436.7297     74452.9267     71474.1438     68493.4422     65516.3903     62536.7876     59559.9536     56580.5602     53603.6431     50624.4839     47647.5673     44668.5587     41691.4796     38712.6119     35735.5143     32756.9281     29779.7525     26801.2618     23823.9283     20845.5933     17868.1440     14889.8860     11912.2603      8934.0979      5956.2830      2978.1416
         0.2410         0.8348     89409.8592     86404.1745     83410.5380     80419.6133     77436.1471     74452.1432     71473.2161     68492.3828     65515.2324     62535.6435     59558.9310     56579.7211     53602.9955     50623.9991     47647.2058     44668.3002     41691.2872     38712.4610     35735.3305     32756.6994     29779.4912     26801.0368     23823.7849     20845.5107     17868.0901     14889.8401     11912.2228      8934.0685      5956.2605      2978.1303
         0.4820         0.8348     89409.8217     86404.1382     83410.9919     80420.5298     77437.4461     74453.4492     71474.5486     68493.6879     65516.5368     62536.7660     59559.8661     56580.3761     53603.5167     50624.4043     47647.6417     44668.7544     41691.7943     38712.9491     35735.8644     32757.2200     29780.0181     26801.4546     23824.0848     20845.6843     17868.2036     14889.9044     11912.2693      8934.0910      5956.2755      2978.1382
         0.7230         0.8348     89410.0856     86404.7271     83411.7474     80421.4519     77438.4712     74454.7966     71476.0918     68495.2745     65517.9678     62538.0590     59560.9624     56581.3748     53604.3477     50625.1278     47648.2303     44669.3213     41692.3840     38713.6426     35736.5746     32757.9280     29780.6562     26802.0519     23824.6016     20846.1216     17868.5482     14890.1956     11912.4894      8934.2328      5956.3384      2978.1532
         0.9640         0.8348     89409.7636     86403.8632     83410.3389     80419.1311     77435.5461     74451.7410     71472.8995     68492.1964     65514.9633     62535.2853     59558.3956     56579.1302     53602.3165     50623.3594     47646.5409     44667.7648     41690.8510     38712.2150     35735.2098     32756.7151     29779.5638     26801.1522     23823.8567     20845.5545     17868.0879     14889.8472     11912.2157      8934.0758      5956.2671      2978.1372
         1.2050         0.8348     89410.5483     86405.4435     83412.1623     80421.5557     77438.0643     74454.1111     71475.0347     68494.1210     65516.6995     62536.9324     59559.9910     56580.6885     53603.8031     50624.7490     47647.8326     44668.9867     41692.0128     38713.3061     35736.2030     32757.6037     29780.3510     26801.8572     23824.4499     20846.0421     17868.4781     14890.1611     11912.4562      8934.2355      5956.3488      2978.1631
        -1.3255         0.6261     89410.6452     86405.5444     83412.2549     80421.5057     77437.8627     74453.6995     71474.5960     68493.8187     65516.7410     62537.2977     59560.6422     56581.4986     53604.7214     50625.6639     47648.6909     44669.6651     41692.4953     38713.5941     35736.3912     32757.7327     29780.4693     26801.9498     23824.5581     20846.1660     17868.6299     14890.3090     11912.5856      8934.3366      5956.4220      2978.2000
