 -1.446000e+00 -1.711000e+00  3.920253e+02
 -1.446000e+00 -1.593000e+00  3.930715e+02
 -1.446000e+00 -1.475000e+00  3.936756e+02
 -1.446000e+00 -1.357000e+00  3.942088e+02
 -1.446000e+00 -1.239000e+00  3.944492e+02
 -1.446000e+00 -1.121000e+00  3.947260e+02
 -1.446000e+00 -1.003000e+00  3.947656e+02
 -1.446000e+00 -8.850000e-01  3.948996e+02
 -1.446000e+00 -7.670000e-01  3.948514e+02
 -1.446000e+00 -6.490000e-01  3.949402e+02
 -1.446000e+00 -5.310000e-01  3.948743e+02
 -1.446000e+00 -4.130000e-01  3.949572e+02
 -1.446000e+00 -2.950000e-01  3.948856e+02
 -1.446000e+00 -1.770000e-01  3.949618e+02
 -1.446000e+00 -5.900000e-02  3.948829e+02
 -1.446000e+00  5.900000e-02  3.949561e+02
 -1.446000e+00  1.770000e-01  3.948788e+02
 -1.446000e+00  2.950000e-01  3.949547e+02
 -1.446000e+00  4.130000e-01  3.948772e+02
 -1.446000e+00  5.310000e-01  3.949477e+02
 -1.446000e+00  6.490000e-01  3.948631e+02
 -1.446000e+00  7.670000e-01  3.949266e+02
 -1.446000e+00  8.850000e-01  3.948370e+02
 -1.446000e+00  1.003000e+00  3.948958e+02
 -1.446000e+00  1.121000e+00  3.948019e+02
 -1.446000e+00  1.239000e+00  3.948538e+02
 -1.446000e+00  1.357000e+00  3.947472e+02
 -1.446000e+00  1.475000e+00  3.947835e+02
 -1.446000e+00  1.593000e+00  3.946574e+02
 -1.446000e+00  1.711000e+00  3.946635e+02
 -1.205000e+00 -1.711000e+00  3.920382e+02
 -1.205000e+00 -1.593000e+00  3.931011e+02
 -1.205000e+00 -1.475000e+00  3.937120e+02
 -1.205000e+00 -1.357000e+00  3.942504e+02
 -1.205000e+00 -1.239000e+00  3.944792e+02
 -1.205000e+00 -1.121000e+00  3.947542e+02
 -1.205000e+00 -1.003000e+00  3.947885e+02
 -1.205000e+00 -8.850000e-01  3.949316e+02
 -1.205000e+00 -7.670000e-01  3.948872e+02
 -1.205000e+00 -6.490000e-01  3.949882e+02
 -1.205000e+00 -5.310000e-01  3.949241e+02
 -1.205000e+00 -4.130000e-01  3.950151e+02
 -1.205000e+00 -2.950000e-01  3.949417e+02
 -1.205000e+00 -1.770000e-01  3.950204e+02
 -1.205000e+00 -5.900000e-02  3.949354e+02
 -1.205000e+00  5.900000e-02  3.950096e+02
 -1.205000e+00  1.770000e-01  3.949284e+02
 -1.205000e+00  2.950000e-01  3.950079e+02
 -1.205000e+00  4.130000e-01  3.949259e+02
 -1.205000e+00  5.310000e-01  3.949981e+02
 -1.205000e+00  6.490000e-01  3.949069e+02
 -1.205000e+00  7.670000e-01  3.949744e+02
 -1.205000e+00  8.850000e-01  3.948803e+02
 -1.205000e+00  1.003000e+00  3.949436e+02
 -1.205000e+00  1.121000e+00  3.948473e+02
 -1.205000e+00  1.239000e+00  3.949079e+02
 -1.205000e+00  1.357000e+00  3.948012e+02
 -1.205000e+00  1.475000e+00  3.948443e+02
 -1.205000e+00  1.593000e+00  3.947126e+02
 -1.205000e+00  1.711000e+00  3.947112e+02
 -9.640000e-01 -1.711000e+00  3.920377e+02
 -9.640000e-01 -1.593000e+00  3.930976e+02
 -9.640000e-01 -1.475000e+00  3.937054e+02
 -9.640000e-01 -1.357000e+00  3.942308e+02
 -9.640000e-01 -1.239000e+00  3.944502e+02
 -9.640000e-01 -1.121000e+00  3.947167e+02
 -9.640000e-01 -1.003000e+00  3.947548e+02
 -9.640000e-01 -8.850000e-01  3.949022e+02
 -9.640000e-01 -7.670000e-01  3.948636e+02
 -9.640000e-01 -6.490000e-01  3.949637e+02
 -9.640000e-01 -5.310000e-01  3.948976e+02
 -9.640000e-01 -4.130000e-01  3.949848e+02
 -9.640000e-01 -2.950000e-01  3.949160e+02
 -9.640000e-01 -1.770000e-01  3.950008e+02
 -9.640000e-01 -5.900000e-02  3.949253e+02
 -9.640000e-01  5.900000e-02  3.950011e+02
 -9.640000e-01  1.770000e-01  3.949167e+02
 -9.640000e-01  2.950000e-01  3.949871e+02
 -9.640000e-01  4.130000e-01  3.949008e+02
 -9.640000e-01  5.310000e-01  3.949701e+02
 -9.640000e-01  6.490000e-01  3.948839e+02
 -9.640000e-01  7.670000e-01  3.949528e+02
 -9.640000e-01  8.850000e-01  3.948634e+02
 -9.640000e-01  1.003000e+00  3.949270e+02
 -9.640000e-01  1.121000e+00  3.948352e+02
 -9.640000e-01  1.239000e+00  3.948972e+02
 -9.640000e-01  1.357000e+00  3.947916e+02
 -9.640000e-01  1.475000e+00  3.948320e+02
 -9.640000e-01  1.593000e+00  3.947053e+02
 -9.640000e-01  1.711000e+00  3.947053e+02
 -7.230000e-01 -1.711000e+00  3.920479e+02
 -7.230000e-01 -1.593000e+00  3.931179e+02
 -7.230000e-01 -1.475000e+00  3.937289e+02
 -7.230000e-01 -1.357000e+00  3.942577e+02
 -7.230000e-01 -1.239000e+00  3.944809e+02
 -7.230000e-01 -1.121000e+00  3.947501e+02
 -7.230000e-01 -1.003000e+00  3.947865e+02
 -7.230000e-01 -8.850000e-01  3.949315e+02
 -7.230000e-01 -7.670000e-01  3.948911e+02
 -7.230000e-01 -6.490000e-01  3.949920e+02
 -7.230000e-01 -5.310000e-01  3.949277e+02
 -7.230000e-01 -4.130000e-01  3.950175e+02
 -7.230000e-01 -2.950000e-01  3.949483e+02
